종목구분,NO,시즌,라운드구분,라운드세부,일자, 요일구분,요일,채널구분,채널,남여구분,방송형태,홈,어웨이,시작시간,종료시간,방영길이,가구 시청률,케이블가구 시청률,개인 시청자수,MF2544,소속도시,구단홈구장
프로배구,1066,2017-2018,정규리그,6라운드,2018-02-20 00:00:00,주중,화요일,케이블,KBSN스포츠,여자부,생방송,GS칼텍스,현대건설,16:49:34,19:31:44,02:42:11,0.46915,0.56131,79290.0,13419.0,서울특별시,장충체육관
프로배구,1067,2017-2018,정규리그,6라운드,2018-02-20 00:00:00,주중,화요일,케이블,SBS Sports,남자부,생방송,현대캐피탈,삼성화재,18:54:38,21:24:24,02:29:47,0.35448,0.35491,64465.0,18082.0,천안시,천안유관순체육관
프로배구,1068,2017-2018,정규리그,6라운드,2018-02-21 00:00:00,주중,수요일,케이블,KBSN스포츠,여자부,생방송,흥국생명,IBK기업은행,16:49:26,19:29:43,02:40:18,0.4463,0.52881,85667.0,21892.0,인천광역시,인천삼산월드체육관
프로배구,1069,2017-2018,정규리그,6라운드,2018-02-21 00:00:00,주중,수요일,케이블,SBS Sports,남자부,생방송,OK저축은행,우리카드,18:56:44,20:24:35,01:27:52,0.279,0.24205,63889.0,19840.0,부산광역시,부산금정체육관
프로배구,1070,2017-2018,정규리그,6라운드,2018-02-22 00:00:00,주중,목요일,케이블,KBSN스포츠,여자부,생방송,KGC인삼공사,한국도로공사,16:49:45,18:42:00,01:52:16,0.42444,0.53095,71472.0,5232.0,대전광역시,대전충무체육관
프로배구,1071,2017-2018,정규리그,6라운드,2018-02-22 00:00:00,주중,목요일,케이블,SBS Sports,남자부,생방송,대한항공,한국전력,18:57:16,21:31:20,02:34:05,0.35158,0.33317,51512.0,5382.0,인천광역시,인천계양체육관
프로배구,1072,2017-2018,정규리그,6라운드,2018-02-23 00:00:00,주중,금요일,케이블,SBS Sports,남자부,생방송,삼성화재,KB손해보험,18:54:24,20:30:05,01:35:42,0.52447,0.63137,82945.0,9826.0,대전광역시,대전충무체육관
프로배구,1073,2017-2018,정규리그,6라운드,2018-02-24 00:00:00,주말,토요일,케이블,KBSN스포츠,여자부,생방송,GS칼텍스,흥국생명,15:50:34,17:34:39,01:44:06,0.53328,0.74386,90771.0,5353.0,서울특별시,장충체육관
프로배구,1074,2017-2018,정규리그,6라운드,2018-02-25 00:00:00,주말,일요일,케이블,KBSN스포츠,여자부,생방송,IBK기업은행,현대건설,15:50:59,17:27:57,01:36:59,0.64817,0.81785,126181.0,20263.0,화성시,화성실내체육관
프로배구,1075,2017-2018,정규리그,6라운드,2018-02-25 00:00:00,주말,일요일,케이블,SBS Sports,남자부,생방송,우리카드,현대캐피탈,13:56:20,15:51:14,01:54:55,0.86843,1.05126,138764.0,19265.0,서울특별시,장충체육관
프로배구,1076,2017-2018,정규리그,6라운드,2018-02-27 00:00:00,주중,화요일,케이블,KBSN스포츠,남자부,생방송,삼성화재,대한항공,18:50:34,20:39:20,01:48:47,0.94983,0.98352,161512.0,15940.0,대전광역시,대전충무체육관
프로배구,1077,2017-2018,정규리그,6라운드,2018-02-28 00:00:00,주중,수요일,케이블,KBSN스포츠,남자부,생방송,KB손해보험,OK저축은행,18:49:41,21:00:52,02:11:12,0.70824,0.81303,131927.0,23617.0,의정부시,의정부체육관
프로배구,1078,2017-2018,정규리그,6라운드,2018-02-28 00:00:00,주중,수요일,케이블,SBS Sports,여자부,생방송,현대건설,한국도로공사,16:54:23,18:23:57,01:29:35,0.53772,0.65042,92259.0,10063.0,수원시,수원실내체육관
프로배구,1079,2017-2018,정규리그,6라운드,2018-03-01 00:00:00,주중,목요일,케이블,KBSN스포츠,남자부,생방송,한국전력,우리카드,13:49:26,16:06:15,02:16:50,0.52968,0.56435,77403.0,2679.0,수원시,수원실내체육관
프로배구,1080,2017-2018,정규리그,6라운드,2018-03-01 00:00:00,주중,목요일,케이블,SBS Sports,여자부,생방송,KGC인삼공사,GS칼텍스,15:57:06,17:53:53,01:56:48,0.65352,0.7439,134387.0,20944.0,대전광역시,대전충무체육관
프로배구,1081,2017-2018,정규리그,6라운드,2018-03-02 00:00:00,주중,금요일,케이블,KBSN스포츠,남자부,생방송,대한항공,현대캐피탈,18:49:41,21:01:52,02:12:12,0.77101,0.86442,126139.0,20366.0,인천광역시,인천계양체육관
프로배구,1082,2017-2018,정규리그,6라운드,2018-03-03 00:00:00,주말,토요일,케이블,KBSN스포츠,남자부,생방송,OK저축은행,삼성화재,13:49:44,15:28:31,01:38:48,0.45689,0.51084,80445.0,6457.0,부산광역시,부산금정체육관
프로배구,1083,2017-2018,정규리그,6라운드,2018-03-03 00:00:00,주말,토요일,케이블,SBS Sports,여자부,생방송,한국도로공사,흥국생명,15:56:35,17:33:08,01:36:34,0.68849,0.9166,162277.0,50925.0,김천시,김천실내체육관
프로배구,1084,2017-2018,정규리그,6라운드,2018-03-04 00:00:00,주말,일요일,케이블,KBSN스포츠,남자부,생방송,KB손해보험,우리카드,13:49:45,16:12:28,02:22:44,0.63148,0.70321,97757.0,13644.0,의정부시,의정부체육관
프로배구,1085,2017-2018,정규리그,6라운드,2018-03-04 00:00:00,주말,일요일,케이블,SBS Sports,여자부,생방송,현대건설,KGC인삼공사,15:56:34,18:23:22,02:26:49,0.72667,0.85342,115569.0,8185.0,수원시,수원실내체육관
프로배구,1086,2017-2018,정규리그,6라운드,2018-03-06 00:00:00,주중,화요일,케이블,KBSN스포츠,여자부,생방송,GS칼텍스,IBK기업은행,16:49:29,19:05:01,02:15:33,0.27727,0.28289,46731.0,5001.0,서울특별시,장충체육관
프로배구,1087,2017-2018,정규리그,6라운드,2018-03-06 00:00:00,주중,화요일,케이블,SBS Sports,남자부,생방송,현대캐피탈,한국전력,18:56:28,20:37:07,01:40:40,0.69556,0.77317,131134.0,8656.0,천안시,천안유관순체육관
프로배구,1088,2017-2018,정규리그,6라운드,2018-03-07 00:00:00,주중,수요일,케이블,SBS Sports,남자부,생방송,대한항공,OK저축은행,18:57:10,21:18:02,02:20:53,0.72164,0.81988,111843.0,12366.0,인천광역시,인천계양체육관
프로배구,1089,2017-2018,정규리그,6라운드,2018-03-08 00:00:00,주중,목요일,케이블,SBS Sports,남자부,생방송,삼성화재,우리카드,18:57:34,20:53:10,01:55:37,0.779,0.90441,110971.0,8338.0,대전광역시,대전충무체육관
프로배구,1090,2017-2018,정규리그,6라운드,2018-03-09 00:00:00,주중,금요일,케이블,SBS Sports,남자부,생방송,한국전력,KB손해보험,18:57:27,21:19:47,02:22:21,0.51395,0.6506,91090.0,9623.0,수원시,수원실내체육관
프로배구,1091,2017-2018,정규리그,6라운드,2018-03-10 00:00:00,주말,토요일,케이블,KBSN스포츠,여자부,생방송,한국도로공사,GS칼텍스,15:58:07,17:29:06,01:31:00,0.32654,0.41558,65254.0,12831.0,김천시,김천실내체육관
프로배구,1092,2017-2018,정규리그,6라운드,2018-03-10 00:00:00,주말,토요일,케이블,SBS Sports,남자부,생방송,OK저축은행,현대캐피탈,13:57:25,16:16:43,02:19:19,0.54412,0.68827,86349.0,4439.0,부산광역시,부산금정체육관
프로배구,1093,2017-2018,정규리그,6라운드,2018-03-11 00:00:00,주말,일요일,케이블,KBSN스포츠,남자부,생방송,대한항공,우리카드,13:49:21,15:29:12,01:39:52,0.50259,0.69906,83375.0,13066.0,인천광역시,인천계양체육관
프로배구,1094,2017-2018,정규리그,6라운드,2018-03-11 00:00:00,주말,일요일,케이블,SBS Sports,여자부,생방송,IBK기업은행,KGC인삼공사,15:57:40,17:28:02,01:30:23,0.40783,0.5275,80643.0,7871.0,화성시,화성실내체육관
프로배구,1095,2017-2018,정규리그,6라운드,2018-03-13 00:00:00,주중,화요일,케이블,KBSN스포츠,여자부,생방송,흥국생명,현대건설,16:50:36,19:33:29,02:42:54,0.69879,0.77041,113029.0,21973.0,인천광역시,인천삼산월드체육관
프로배구,1096,2017-2018,정규리그,6라운드,2018-03-13 00:00:00,주중,화요일,케이블,SBS Sports,남자부,생방송,한국전력,삼성화재,18:57:49,20:36:59,01:39:11,0.48132,0.51574,79434.0,4732.0,수원시,수원실내체육관
프로배구,1097,2017-2018,정규리그,6라운드,2018-03-14 00:00:00,주중,수요일,케이블,KBSN스포츠,남자부,생방송,현대캐피탈,KB손해보험,18:48:41,21:14:41,02:26:01,0.59937,0.65134,94506.0,12315.0,천안시,천안유관순체육관
프로배구,1098,2017-2018,포스트시즌,PO,2018-03-17 00:00:00,주말,토요일,케이블,KBSN스포츠,여자부,생방송,IBK기업은행,현대건설,13:50:03,15:32:25,01:42:23,0.53,0.49,44515.0,7588.0,화성시,화성실내체육관
프로배구,1099,2017-2018,포스트시즌,PO,2018-03-18 00:00:00,주말,일요일,지상파,KBS1,남자부,생방송,삼성화재,대한항공,14:19:41,16:39:35,02:19:55,2.36927,2.73861,471943.0,81847.0,대전광역시,대전충무체육관
프로배구,1100,2017-2018,포스트시즌,PO,2018-03-19 00:00:00,주중,월요일,케이블,SBS Sports,여자부,생방송,현대건설,IBK기업은행,18:58:41,21:12:39,02:13:59,0.90429,0.9212,185266.0,43213.0,수원시,수원실내체육관
프로배구,1101,2017-2018,포스트시즌,PO,2018-03-20 00:00:00,주중,화요일,케이블,KBSN스포츠,남자부,생방송,대한항공,삼성화재,18:45:03,21:13:35,02:28:33,1.28,1.42,105392.0,9881.0,인천광역시,인천계양체육관
프로배구,1102,2017-2018,포스트시즌,PO,2018-03-21 00:00:00,주중,수요일,케이블,SBS Sports,여자부,생방송,IBK기업은행,현대건설,18:59:28,20:34:16,01:34:49,1.07683,1.18582,189575.0,33875.0,화성시,화성실내체육관
프로배구,1103,2017-2018,포스트시즌,PO,2018-03-22 00:00:00,주중,목요일,케이블,KBSN스포츠,남자부,생방송,삼성화재,대한항공,18:43:46,21:31:13,02:47:28,1.34,1.46,111880.0,10109.0,대전광역시,대전충무체육관
프로배구,1104,2017-2018,포스트시즌,CH,2018-03-23 00:00:00,주중,금요일,케이블,KBSN스포츠,여자부,생방송,한국도로공사,IBK기업은행,18:44:48,21:34:04,02:49:17,1.16449,1.21994,202174.0,16480.0,김천시,김천실내체육관
프로배구,1105,2017-2018,포스트시즌,CH,2018-03-24 00:00:00,주말,토요일,케이블,KBSN스포츠,남자부,생방송,현대캐피탈,대한항공,18:44:19,21:42:42,02:58:24,1.41,1.63,142422.0,24569.0,천안시,천안유관순체육관
프로배구,1106,2017-2018,포스트시즌,CH,2018-03-25 00:00:00,주말,일요일,지상파,KBS1,여자부,생방송,한국도로공사,IBK기업은행,14:19:11,16:39:16,02:20:06,2.35571,2.79764,455585.0,60292.0,김천시,김천실내체육관
프로배구,1107,2017-2018,포스트시즌,CH,2018-03-26 00:00:00,주중,월요일,케이블,KBSN스포츠,남자부,생방송,현대캐피탈,대한항공,18:46:07,20:37:19,01:51:13,1.33,1.29,94341.0,17195.0,천안시,천안유관순체육관
프로배구,1108,2017-2018,포스트시즌,CH,2018-03-27 00:00:00,주중,화요일,케이블,SBS Sports,여자부,생방송,IBK기업은행,한국도로공사,18:58:55,21:17:07,02:18:13,1.25659,1.49788,211588.0,24856.0,화성시,화성실내체육관
프로배구,1109,2017-2018,포스트시즌,CH,2018-03-28 00:00:00,주중,수요일,케이블,SBS Sports,남자부,생방송,대한항공,현대캐피탈,18:56:28,20:39:08,01:42:41,2.22248,2.6386,392458.0,41491.0,인천광역시,인천계양체육관
프로배구,1110,2016-2017,정규리그,1라운드,2016-10-15 00:00:00,주말,토요일,케이블,KBSN스포츠,남자부,생방송,OK저축은행,현대캐피탈,13:52:27,15:42:20,01:49:54,0.7113,0.70627,94192.30811447393,14945.741050111097,부산광역시,부산금정체육관
프로배구,1111,2016-2017,정규리그,1라운드,2016-10-15 00:00:00,주말,토요일,케이블,SBS Sports,여자부,생방송,한국도로공사,IBK기업은행,15:50:08,17:50:49,02:00:42,0.64268,0.66658,81398.17319967154,12085.791422275586,김천시,김천실내체육관
프로배구,1112,2016-2017,정규리그,1라운드,2016-10-16 00:00:00,주말,일요일,케이블,KBSN스포츠,남자부,생방송,삼성화재,대한항공,13:52:37,16:19:07,02:26:31,0.80536,0.78669,115874.97839870364,16138.57922583806,대전광역시,대전충무체육관
프로배구,1113,2016-2017,정규리그,1라운드,2016-10-16 00:00:00,주말,일요일,케이블,KBSN스포츠,여자부,생방송,KGC인삼공사,흥국생명,16:41:53,18:28:14,01:46:22,0.63944,0.65827,96322.44929546364,11849.676924766649,대전광역시,대전충무체육관
프로배구,1114,2016-2017,정규리그,1라운드,2016-10-18 00:00:00,주중,화요일,케이블,SBS Sports,여자부,생방송,현대건설,GS칼텍스,16:48:51,18:31:50,01:43:00,0.44854,0.44137,52376.53281970954,3117.5290796634417,수원시,수원실내체육관
프로배구,1115,2016-2017,정규리그,1라운드,2016-10-18 00:00:00,주중,화요일,케이블,SBS Sports,남자부,생방송,한국전력,KB손해보험,18:48:49,21:47:59,02:59:11,0.83875,0.78068,122494.3614544087,19806.019992340494,수원시,수원실내체육관
프로배구,1116,2016-2017,정규리그,1라운드,2016-10-19 00:00:00,주중,수요일,케이블,SBS Sports,남자부,생방송,우리카드,OK저축은행,18:49:10,20:55:03,02:05:54,0.90456,0.92926,131828.5501611256,8503.18833236727,서울특별시,장충체육관
프로배구,1117,2016-2017,정규리그,1라운드,2016-10-20 00:00:00,주중,목요일,케이블,SBS Sports,여자부,생방송,흥국생명,현대건설,16:48:38,18:35:49,01:47:12,0.55283,0.53725,85353.85763845762,19265.307571638215,인천광역시,인천삼산월드체육관
프로배구,1118,2016-2017,정규리그,1라운드,2016-10-20 00:00:00,주중,목요일,케이블,SBS Sports,남자부,생방송,대한항공,한국전력,18:50:00,20:56:15,02:06:16,0.90474,0.79511,126291.61408750695,16934.82681700456,인천광역시,인천계양체육관
프로배구,1119,2016-2017,정규리그,1라운드,2016-10-21 00:00:00,주중,금요일,케이블,KBSN스포츠,여자부,생방송,IBK기업은행,KGC인삼공사,16:52:35,18:30:50,01:38:16,0.44836,0.56844,75135.51724193452,11919.182491132917,화성시,화성실내체육관
프로배구,1120,2016-2017,정규리그,1라운드,2016-10-21 00:00:00,주중,금요일,케이블,SBS Sports,남자부,생방송,삼성화재,현대캐피탈,18:49:00,21:45:19,02:56:20,0.69869,0.6871,113424.90718429272,16718.132992450905,대전광역시,대전충무체육관
프로배구,1121,2016-2017,정규리그,1라운드,2016-10-22 00:00:00,주말,토요일,케이블,SBS Sports,남자부,생방송,KB손해보험,우리카드,13:48:20,16:08:52,02:20:33,0.37048,0.35085,51756.09342582242,2891.6359889730743,의정부시,의정부체육관
프로배구,1122,2016-2017,정규리그,1라운드,2016-10-23 00:00:00,주말,일요일,케이블,KBSN스포츠,여자부,생방송,한국도로공사,흥국생명,15:52:12,17:36:27,01:44:16,0.58163,0.5518,91577.67225028407,12659.212344797288,김천시,김천실내체육관
프로배구,1123,2016-2017,정규리그,1라운드,2016-10-23 00:00:00,주말,일요일,케이블,SBS Sports,남자부,생방송,OK저축은행,대한항공,13:49:28,16:32:44,02:43:17,0.80171,0.7966,114422.51648978503,12232.979680462975,부산광역시,부산금정체육관
프로배구,1124,2016-2017,정규리그,1라운드,2016-10-25 00:00:00,주중,화요일,케이블,KBSN스포츠,여자부,생방송,KGC인삼공사,현대건설,16:50:49,19:20:53,02:30:05,0.64381,0.60558,93068.97550511324,26866.967822607727,대전광역시,대전충무체육관
프로배구,1125,2016-2017,정규리그,1라운드,2016-10-25 00:00:00,주중,화요일,케이블,KBSN스포츠,남자부,생방송,삼성화재,한국전력,19:42:15,22:21:15,02:39:01,0.56581,0.53191,91266.94148299958,12892.260420260653,대전광역시,대전충무체육관
프로배구,1126,2016-2017,정규리그,1라운드,2016-10-26 00:00:00,주중,수요일,케이블,KBSN스포츠,남자부,생방송,우리카드,현대캐피탈,18:48:59,21:35:16,02:46:18,0.78011,0.83246,108707.72793752329,13058.869351403322,서울특별시,장충체육관
프로배구,1127,2016-2017,정규리그,1라운드,2016-10-27 00:00:00,주중,목요일,케이블,KBSN스포츠,남자부,생방송,KB손해보험,OK저축은행,18:52:42,21:42:21,02:49:40,0.65314,0.66412,107878.77184453738,21315.721779443087,의정부시,의정부체육관
프로배구,1128,2016-2017,정규리그,1라운드,2016-10-27 00:00:00,주중,목요일,케이블,SBS Sports,여자부,생방송,GS칼텍스,한국도로공사,16:48:59,19:22:33,02:33:35,0.55906,0.60176,81999.19192060338,18874.849831168893,서울특별시,장충체육관
프로배구,1129,2016-2017,정규리그,1라운드,2016-10-28 00:00:00,주중,금요일,케이블,KBSN스포츠,남자부,생방송,우리카드,삼성화재,18:52:53,21:29:58,02:37:06,0.73467,0.68499,107258.33245065025,15322.910961716281,서울특별시,장충체육관
프로배구,1130,2016-2017,정규리그,1라운드,2016-10-29 00:00:00,주말,토요일,케이블,KBSN스포츠,남자부,생방송,현대캐피탈,한국전력,13:52:05,16:16:10,02:24:06,0.60529,0.59875,95890.08378703818,32556.202857823046,천안시,천안유관순체육관
프로배구,1131,2016-2017,정규리그,1라운드,2016-10-29 00:00:00,주말,토요일,케이블,SBS Sports,여자부,생방송,IBK기업은행,현대건설,15:48:52,18:07:12,02:18:21,0.34505,0.30143,46205.869523339636,5631.995157031332,화성시,화성실내체육관
프로배구,1132,2016-2017,정규리그,1라운드,2016-10-30 00:00:00,주말,일요일,케이블,KBSN스포츠,남자부,생방송,대한항공,KB손해보험,13:52:43,16:11:36,02:18:54,0.42532,0.43832,66413.59080364987,7387.010707779572,인천광역시,인천계양체육관
프로배구,1133,2016-2017,정규리그,1라운드,2016-10-30 00:00:00,주말,일요일,케이블,KBSN스포츠,여자부,생방송,흥국생명,GS칼텍스,16:31:33,18:19:44,01:48:12,0.64447,0.66018,102715.93926047834,9611.188831500112,인천광역시,인천삼산월드체육관
